"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2018,113259627,100233157,3,5,14,"M",2,,14,0
2018,113259635,100233170,1,4,,"U",0,,,
2018,113264445,100231389,1,5,19,"M",2,,19,0
2018,113264462,100233224,1,5,22,"M",1,,22,0
2018,113259699,100233255,1,5,13,"M",1,,13,0
2018,113264685,100233420,1,5,29,"M",1,,29,0
2018,113259771,100231496,1,4,,"U",0,,,
2018,113264729,100233453,1,5,26,"M",1,,26,0
2018,113264700,100233431,1,5,25,"F",2,,25,0
2018,113259890,100233460,2,5,39,"F",1,,39,0
2018,113259889,100233460,1,5,42,"M",1,,42,0
2018,113247387,100231602,1,5,21,"M",1,,21,0
2018,113264783,100233499,2,5,60,"M",2,,60,0
2018,113259918,100233499,1,5,44,"M",2,,44,0
2018,113264794,100233507,1,4,,"U",0,,,
2018,113259930,100233523,1,5,48,"F",1,,48,0
2018,113264822,100233531,1,5,31,"M",1,,31,0
2018,113259936,100231632,2,4,,"F",0,,,
2018,113264842,100233544,0,,,"",,,,
2018,113264850,100233549,0,,,"",,,,
2018,113264858,100233557,1,5,22,"M",1,,22,0
2018,113259969,100233576,0,,,"",,,,
2018,113264876,100233580,1,5,26,"M",1,,26,0
2018,113264891,100231663,1,5,25,"F",0,,25,0
2018,113264913,100233614,2,5,41,"M",1,,41,0
2018,113264924,100233620,0,,,"",,,,
2018,113260029,100233629,0,,,"",,,,
2018,113264935,100233631,2,5,27,"M",1,,27,0
2018,113260043,100233643,0,,,"",,,,
2018,114715764,101507336,1,5,46,"F",1,,46,0
2018,114720681,101507340,1,5,28,"F",1,,28,0
2018,114725494,101512250,2,5,16,"M",1,,16,0
2018,114715773,101512250,8,5,20,"M",1,,20,0
2018,114725496,101512250,4,5,18,"M",1,,18,0
2018,114725495,101512250,3,5,17,"M",2,,17,0
2018,114720683,101512250,5,5,17,"M",1,,17,0
2018,114725505,101507350,0,,,"",,,,
2018,114715789,101507360,0,,,"",,,,
2018,114720698,101507364,2,5,16,"F",1,,16,0
2018,114725520,101502104,2,5,23,"M",1,,23,0
2018,114720707,101507370,2,5,24,"M",1,,24,0
2018,114715837,101502131,0,,,"",,,,
2018,114725546,101507403,0,,,"",,,,
2018,114715847,101507406,0,,,"",,,,
2018,114725555,101512287,2,5,19,"F",1,,19,0
2018,114715857,101512292,0,,,"",,,,
2018,114720746,101512298,2,5,14,"M",0,,14,0
2018,114715868,101502147,0,,,"",,,,
2018,114725566,101507425,2,5,36,"F",1,,36,0
2018,114720756,101507429,1,5,58,"F",1,,58,0
2018,114720758,101507429,2,5,51,"M",1,,51,0
2018,114725570,101512307,1,5,51,"M",1,,51,0
2018,114715881,101507441,1,5,37,"M",1,,37,0
2018,114720770,101507447,2,5,38,"M",1,,38,0
2018,114715888,101507446,0,,,"",,,,
2018,114720779,101507452,1,5,29,"M",1,,29,0
2018,114725588,101507460,0,,,"",,,,
2018,114725607,101507486,0,,,"",,,,
2018,114720805,101507490,1,5,26,"M",1,,26,0
2018,114725613,101512340,1,5,27,"M",1,,27,0
2018,114720825,101502207,1,5,17,"M",1,,17,0
2018,114715954,101502210,1,5,24,"F",1,,24,0
2018,114715955,101507521,0,,,"",,,,
2018,114715962,101512363,4,5,32,"F",1,,32,0
2018,114715960,101512363,2,5,31,"M",1,,31,0
2018,114715961,101512363,3,5,25,"M",1,,25,0
2018,114715959,101512363,1,5,48,"M",1,,48,0
2018,114725655,101512381,2,5,18,"M",1,,18,0
2018,114715981,101507541,1,4,,"M",1,,,
2018,114720860,101502225,1,5,25,"M",1,,25,0
2018,114715989,101507549,1,5,27,"F",1,,27,0
2018,114715990,101507549,2,5,26,"M",1,,26,0
2018,114720864,101507550,0,,,"",,,,
2018,114715996,101512396,1,5,18,"M",1,,18,0
2018,114716000,101502236,1,5,29,"M",1,,29,0
2018,114725683,101512408,1,5,17,"M",1,,17,0
2018,114716014,101507561,1,5,33,"M",1,,33,0
2018,114725685,101512414,0,,,"",,,,
2018,114716022,101507565,2,5,18,"M",1,,18,0
2018,114720895,101502255,1,5,66,"M",1,,66,0
2018,114716032,101507574,2,5,14,"F",1,,14,0
2018,114725706,101507579,1,5,30,"M",1,,30,0
2018,114725713,101507586,2,5,43,"M",1,,43,0
2018,114720918,101507589,0,,,"",,,,
2018,114720920,101507592,1,5,67,"M",1,,67,0
2018,114720929,101502282,2,5,14,"F",1,,14,0
2018,114716061,101507598,3,5,27,"F",3,,27,0
2018,114720934,101502286,1,5,29,"M",1,,29,0
2018,114716062,101502286,2,5,32,"F",1,,32,0
2018,114716071,101502295,0,,,"",,,,
2018,114725735,101502297,1,5,28,"F",1,,28,0
2018,114720944,101507614,2,5,56,"M",1,,56,0
2018,114716084,101502302,3,5,48,"M",2,,48,0
2018,114716082,101502302,2,5,21,"M",2,,21,0
2018,114720970,101507641,0,,,"",,,,
2018,114716105,101507646,2,5,45,"M",1,,45,0
2018,114725765,101512491,1,5,23,"F",1,,23,0
2018,114725787,101502341,1,5,30,"M",1,,30,0
2018,114716146,101507673,0,,,"",,,,
2018,114725792,101507675,0,,,"",,,,
2018,114721002,101507678,1,5,46,"F",1,,46,0
2018,114721005,101507683,1,5,18,"F",2,,18,0
2018,114721010,101512523,1,5,54,"M",1,,54,0
2018,114716168,101512526,1,5,31,"F",1,,31,0
2018,114721022,101507694,1,5,15,"F",1,,15,0
2018,114721025,101512532,0,,,"",,,,
2018,114716177,101512535,1,5,22,"F",1,,22,0
2018,114721035,101512540,0,,,"",,,,
2018,114721044,101507713,3,5,39,"M",1,,39,0
2018,114725804,101502359,0,,,"",,,,
2018,114725809,101512559,0,,,"",,,,
2018,114725813,101507731,0,,,"",,,,
2018,114716220,101507739,1,5,37,"M",1,,37,0
2018,114716227,101507751,0,,,"",,,,
2018,114725836,101512575,0,,,"",,,,
2018,114725843,101512583,1,5,35,"F",1,,35,0
2018,114716252,101512584,1,5,28,"M",1,,28,0
2018,114725846,101502403,1,5,17,"M",1,,17,0
2018,114725847,101502403,2,5,15,"M",1,,15,0
2018,114721096,101507775,1,5,20,"F",1,,20,0
2018,114721095,101507774,1,5,18,"F",1,,18,0
2018,114725870,101512599,1,5,20,"M",1,,20,0
2018,114716276,101507782,1,5,30,"M",1,,30,0
2018,114716282,101502439,1,5,25,"F",1,,25,0
2018,114725885,101507788,1,5,17,"F",1,,17,0
2018,114716289,101507791,1,5,17,"F",2,,17,0
2018,114716299,101502450,1,5,25,"M",2,,25,0
2018,114716303,101507799,1,4,,"U",0,,,
2018,114721134,101502464,1,5,22,"M",1,,22,0
2018,114725940,101502489,2,4,,"U",0,,,
2018,114725937,101507839,2,5,22,"F",4,,22,0
2018,114725939,101502488,2,4,,"U",0,,,
2018,114725949,101507844,2,4,,"U",0,,,
2018,114725959,101512660,2,5,32,"F",1,,32,0
2018,114721163,101507851,2,5,26,"M",2,,26,0
2018,114721162,101507851,1,5,22,"M",2,,22,0
2018,114721169,101502512,1,5,20,"M",2,,20,0
2018,114721170,101502512,2,5,20,"M",1,,20,0
2018,114721171,101502512,3,5,20,"M",1,,20,0
2018,114725971,101502520,0,,,"",,,,
2018,114716374,101507864,1,5,55,"F",1,,55,0
2018,114721178,101507864,2,5,32,"F",3,,32,0
2018,114721183,101507868,1,5,30,"M",1,,30,0
2018,114721191,101507873,0,,,"",,,,
2018,114716391,101512675,1,5,31,"M",1,,31,0
2018,114716411,101502550,2,5,20,"M",1,,20,0
2018,114716422,101502557,2,5,24,"F",1,,24,0
2018,114725996,101502557,1,5,27,"M",1,,27,0
2018,114726000,101507899,1,5,45,"F",1,,45,0
2018,114726012,101512687,0,,,"",,,,
2018,114716437,101502569,0,,,"",,,,
2018,114716441,101502575,2,5,40,"M",1,,40,0
2018,114716445,101512699,1,5,17,"M",1,,17,0
2018,114716446,101512701,2,5,53,"M",1,,53,0
2018,114726033,101502585,0,,,"",,,,
2018,114721239,101507924,2,5,43,"M",1,,43,0
2018,114721244,101512712,0,,,"",,,,
2018,114721247,101507930,1,5,45,"M",1,,45,0
2018,114721256,101507939,2,5,45,"M",1,,45,0
2018,114726063,101507942,0,,,"",,,,
2018,114726068,101512732,0,,,"",,,,
2018,114716478,101507950,0,,,"",,,,
2018,114726077,101502617,2,5,21,"F",0,,21,0
2018,114726083,101512755,2,5,28,"M",1,,28,0
2018,114726088,101507962,0,,,"",,,,
2018,114716505,101502641,0,,,"",,,,
2018,114721297,101502650,0,,,"",,,,
2018,114716521,101512780,2,5,23,"F",1,,23,0
2018,114721306,101512780,1,5,61,"M",1,,61,0
2018,114716526,101507984,0,,,"",,,,
2018,114726116,101512789,1,5,56,"M",1,,56,0
2018,114716532,101507992,0,,,"",,,,
2018,114726124,101502661,2,4,,"M",1,,,
2018,114721321,101507995,0,,,"",,,,
2018,114726132,101507997,3,5,23,"F",1,,23,0
2018,114726129,101507997,1,5,31,"M",1,,31,0
2018,114726131,101507997,2,5,29,"M",1,,29,0
2018,114716544,101502679,1,5,22,"F",1,,22,0
2018,114721344,101508015,0,,,"",,,,
2018,114726169,101508016,0,,,"",,,,
2018,114716568,101508023,1,5,35,"M",3,,35,0
2018,114716569,101508025,1,5,16,"M",1,,16,0
2018,114716570,101508025,2,5,20,"M",1,,20,0
2018,114721359,101508031,4,5,33,"M",4,,33,0
2018,114721364,101508034,1,5,30,"M",1,,30,0
2018,114721367,101508037,0,,,"",,,,
2018,114716590,101508039,1,5,36,"M",1,,36,0
2018,114716594,101508043,0,,,"",,,,
2018,114726223,101502730,1,5,30,"M",1,,30,0
2018,114716596,101508049,1,5,16,"M",1,,16,0
2018,114726230,101508048,0,,,"",,,,
2018,114726245,101508054,0,,,"",,,,
2018,114716602,101508057,1,5,23,"M",1,,23,0
2018,114721392,101508064,2,5,17,"F",1,,17,0
2018,114721391,101508064,1,5,18,"F",1,,18,0
2018,114726252,101508062,0,,,"",,,,
2018,114721400,101508069,1,5,24,"F",1,,24,0
2018,114726267,101502760,1,5,35,"M",1,,35,0
2018,114721403,101508072,0,,,"",,,,
2018,114721421,101508080,2,4,,"U",0,,,
2018,114721424,101508082,6,5,31,"F",2,,31,0
2018,114726292,101508082,5,5,31,"M",1,,31,0
2018,114716639,101508088,5,4,,"U",0,,,
2018,114716638,101512901,2,4,,"U",0,,,
2018,114716641,101502791,2,4,,"U",0,,,
2018,114716643,101508094,1,5,40,"M",1,,40,0
2018,114726311,101508095,1,5,33,"M",1,,33,0
2018,114716646,101512908,2,4,,"U",0,,,
2018,114721449,101508103,2,4,,"U",0,,,
2018,114726331,101512917,2,4,,"F",0,,,
2018,114716663,101508112,2,4,,"U",0,,,
2018,114721457,101508113,2,4,,"U",0,,,
2018,114716675,101512931,2,4,,"U",0,,,
2018,114716672,101502825,3,5,13,"M",2,,13,0
2018,114721469,101508126,2,5,51,"M",1,,51,0
2018,114721473,101508127,1,5,30,"M",1,,30,0
2018,114726377,101508131,2,5,33,"F",1,,33,0
2018,114726383,101508136,2,5,16,"M",1,,16,0
2018,114721487,101508136,4,5,15,"M",1,,15,0
2018,114726384,101508136,3,5,16,"M",1,,16,0
2018,114721488,101508140,1,5,29,"F",1,,29,0
2018,114716708,101512960,2,5,40,"F",1,,40,0
2018,114726417,101502873,3,5,13,"F",1,,13,0
2018,114721522,101508158,1,5,32,"M",1,,32,0
2018,114721529,101502892,2,5,38,"F",1,,38,0
2018,114716727,101502898,2,5,47,"M",1,,47,0
2018,114716743,101502913,3,5,19,"M",3,,19,0
2018,114726468,101502918,6,5,48,"M",1,,48,0
2018,114726471,101502923,2,5,17,"M",1,,17,0
2018,114716748,101502923,1,5,17,"M",1,,17,0
2018,114721556,101508180,1,5,21,"M",1,,21,0
2018,114716757,101508182,1,5,19,"M",1,,19,0
2018,114721562,101513007,2,5,15,"M",2,,15,0
2018,114716766,101508191,1,5,35,"M",1,,35,0
2018,114726500,101513020,1,5,27,"F",1,,27,0
2018,114726502,101508205,1,5,25,"M",1,,25,0
2018,114716786,101508208,0,,,"",,,,
2018,114721601,101502965,1,5,32,"M",1,,32,0
2018,114721605,101508212,1,5,34,"F",1,,34,0
2018,114726520,101513041,1,5,35,"M",1,,35,0
2018,114716799,101508219,1,5,24,"M",1,,24,0
2018,114716809,101502982,1,5,77,"F",1,,77,0
2018,114721618,101502984,0,,,"",,,,
2018,114716812,101508234,0,,,"",,,,
2018,114726537,101508237,0,,,"",,,,
2018,114726543,101508243,2,5,25,"M",1,,25,0
2018,114716827,101508243,1,5,28,"M",1,,28,0
2018,114721635,101503011,0,,,"",,,,
2018,114726552,101508248,1,5,15,"M",1,,15,0
2018,114721636,101508248,2,5,15,"M",2,,15,0
2018,114716845,101508256,1,5,39,"M",1,,39,0
2018,114726568,101508261,1,5,65,"F",1,,65,0
2018,114726571,101508268,0,,,"",,,,
2018,114726574,101513073,0,,,"",,,,
2018,114726588,101513084,2,5,35,"M",1,,35,0
2018,114726586,101513084,1,5,53,"F",0,,53,0
2018,115292132,101997535,1,5,47,"M",1,,47,0
2018,115289485,101997535,2,5,35,"F",1,,35,0
2018,114726598,101508289,0,,,"",,,,
2018,114716880,101508294,0,,,"",,,,
2018,114726608,101503051,1,5,18,"F",1,,18,0
2018,114726611,101508300,0,,,"",,,,
2018,114726619,101508304,0,,,"",,,,
2018,114716891,101508309,1,5,29,"M",1,,29,0
2018,114726635,101503065,0,,,"",,,,
2018,114721679,101503072,0,,,"",,,,
2018,114726651,101513112,0,,,"",,,,
2018,114721681,101508321,1,5,34,"F",1,,34,0
2018,114716906,101503086,0,,,"",,,,
2018,115292146,101997553,1,5,70,"M",1,,70,0
2018,114726665,101513120,1,5,28,"M",1,,28,0
2018,115296165,102002187,1,5,32,"M",3,,32,0
2018,114726674,101513124,1,5,20,"F",1,,20,0
2018,114716923,101513129,1,5,34,"M",1,,34,0
2018,114716929,101508343,0,,,"",,,,
2018,114716932,101513130,0,,,"",,,,
2018,114716937,101513136,0,,,"",,,,
2018,114726685,101508346,1,5,32,"F",3,,32,0
2018,114726687,101503121,1,5,26,"M",4,,26,0
2018,114726692,101513139,0,,,"",,,,
2018,114721710,101513143,1,5,14,"M",1,,14,0
2018,114716950,101513143,3,5,13,"M",1,,13,0
2018,114721712,101513143,2,5,12,"M",1,,12,0
2018,114726708,101503144,1,5,19,"F",1,,19,0
2018,114721730,101508363,1,5,31,"M",1,,31,0
2018,114726712,101513156,1,5,54,"M",1,,54,0
2018,114726713,101513156,2,5,14,"M",1,,14,0
2018,114716969,101513160,0,,,"",,,,
2018,115289517,102002187,2,5,31,"M",1,,31,0
2018,114721740,101503166,1,5,26,"M",1,,26,0
2018,114726733,101508381,1,5,49,"F",1,,49,0
2018,114716980,101508384,0,,,"",,,,
2018,114716983,101503170,1,5,19,"M",1,,19,0
2018,115292164,101997569,1,5,32,"M",1,,32,0
2018,114721749,101503175,0,,,"",,,,
2018,115292167,101995154,1,5,25,"M",1,,25,0
2018,114726761,101508400,0,,,"",,,,
2018,114721761,101503186,1,5,64,"M",1,,64,0
2018,115296183,101997579,0,,,"",,,,
2018,115289544,102002227,2,4,,"M",0,,,
2018,115292202,101995177,3,5,23,"M",1,,23,0
2018,114721768,101508405,1,5,34,"M",4,,34,0
2018,114717006,101508407,0,,,"",,,,
2018,114726781,101503198,0,,,"",,,,
2018,115296206,101995177,2,5,21,"M",1,,21,0
2018,114717019,101508424,0,,,"",,,,
2018,114721792,101513210,0,,,"",,,,
2018,114721795,101508430,0,,,"",,,,
2018,114726804,101508434,1,5,57,"M",1,,57,0
2018,114726818,101508442,3,5,18,"M",1,,18,0
2018,114726815,101503230,0,,,"",,,,
2018,114726824,101508446,0,,,"",,,,
2018,114717054,101513233,1,5,24,"M",1,,24,0
2018,114721824,101513233,2,5,48,"M",1,,48,0
2018,115289568,101995177,4,5,24,"F",1,,24,0
2018,115292199,102002250,3,5,31,"M",1,,31,0
2018,115289580,101997603,1,5,25,"M",1,,25,0
2018,115296211,101997605,2,5,46,"M",1,,46,0
2018,115296218,102002269,1,5,54,"F",1,,54,0
2018,115289602,102002276,2,5,14,"F",0,,14,0
2018,115289601,102002276,1,5,18,"F",0,,18,0
2018,115296223,102002276,3,5,16,"M",0,,16,0
2018,115289607,102002284,1,5,21,"M",1,,21,0
2018,115289610,101995194,1,4,,"U",0,,,
2018,115299620,101997619,1,5,15,"F",1,,15,0
2018,115299637,101995203,1,5,36,"M",2,,36,0
2018,115292232,101997630,1,5,41,"M",1,,41,0
2018,115292237,101997637,1,5,19,"M",1,,19,0
2018,115299665,102002324,1,5,25,"M",1,,25,0
2018,115299686,101995219,1,5,25,"F",2,,25,0
2018,115299706,102002351,1,5,21,"M",1,,18,25
2018,115299720,102002358,0,,,"",,,,
2018,115299722,102002362,1,5,40,"M",1,,40,0
2018,115292265,102002369,1,5,40,"M",1,,40,0
2018,115296286,102002371,0,,,"",,,,
2018,115296288,102002384,0,,,"",,,,
2018,115299758,101997688,0,,,"",,,,
2018,115299760,101995254,0,,,"",,,,
2018,115292296,102002408,2,5,38,"M",1,,38,0
2018,115299787,101997700,0,,,"",,,,
2018,115299791,101995269,4,5,33,"M",1,,33,0
2018,115299792,102002425,0,,,"",,,,
2018,115299801,101997708,1,5,29,"M",1,,29,0
2018,115292310,102002437,0,,,"",,,,
2018,115299809,102002445,2,5,35,"M",2,,35,0
2018,115296328,102002450,0,,,"",,,,
2018,115292320,102002459,0,,,"",,,,
2018,115292328,101995283,2,5,20,"M",1,,20,0
2018,115296348,101997723,0,,,"",,,,
2018,115292333,102002483,0,,,"",,,,
2018,115299842,101995294,0,,,"",,,,
2018,115296355,102002497,1,5,15,"M",1,,15,0
2018,115292342,102002500,2,5,25,"M",1,,25,0
2018,115299857,102002500,3,5,27,"M",1,,27,0
2018,115299868,102002510,2,4,,"U",0,,,
2018,115292357,101997737,2,4,,"U",0,,,
2018,115299889,102002521,2,4,,"F",2,,,
2018,115299893,102002529,2,4,,"U",0,,,
2018,115296378,101997744,2,4,,"U",0,,,
2018,115292377,102002551,2,4,,"U",0,,,
2018,115299930,101995340,2,4,,"U",0,,,
2018,115292382,102002569,2,4,,"U",0,,,
2018,115292388,102002582,2,4,,"U",0,,,
2018,115292394,101997770,2,5,46,"F",1,,46,0
2018,115299956,101997771,1,5,16,"F",1,,16,0
2018,115299959,102002598,1,5,46,"M",2,,46,0
2018,115296421,101997776,1,5,15,"M",1,,15,0
2018,115296420,102002618,2,5,17,"F",2,,17,0
2018,115299974,102002618,1,5,14,"F",2,,14,0
2018,115299976,102002618,3,5,15,"F",2,,15,0
2018,115299988,102002626,2,5,48,"M",1,,48,0
2018,115300006,101997792,1,5,32,"M",1,,32,0
2018,114727339,101503651,1,5,35,"M",1,,35,0
2018,114717490,101508797,0,,,"",,,,
2018,114717497,101503675,0,,,"",,,,
2018,114727398,101503705,1,5,42,"M",1,,42,0
2018,114717520,101503713,1,5,35,"M",1,,35,0
2018,114727412,101503721,2,5,23,"F",1,,23,0
2018,114717523,101503721,1,5,24,"M",1,,24,0
2018,114722321,101508828,1,5,31,"M",0,,31,0
2018,113205467,100181211,2,5,33,"F",1,,33,0
2018,113205464,100181205,2,5,62,"M",1,,62,0
2018,113205480,100183923,0,,,"",,,,
2018,113205484,100181229,3,5,19,"F",1,,19,0
2018,113200812,100181229,2,5,20,"M",1,,20,0
2018,113201191,100184213,1,5,31,"M",1,,31,0
2018,113206517,100182070,0,,,"",,,,
2018,113207011,100184960,0,,,"",,,,
2018,113207018,100184964,0,,,"",,,,
2018,113206530,100184977,0,,,"",,,,
2018,113206537,100182085,0,,,"",,,,
2018,113207049,100182092,0,,,"",,,,
2018,113232916,100206131,1,4,,"U",0,,,
2018,113264976,100231739,1,5,53,"M",1,,53,0
2018,113232972,100201695,1,5,23,"F",3,,23,0
2018,113232973,100201695,2,5,33,"M",1,,33,0
2018,113230175,100201704,0,,,"",,,,
2018,113230323,100206319,3,5,14,"M",1,,14,0
2018,113233042,100206272,1,5,20,"M",1,,20,0
2018,113233086,100206319,2,5,15,"M",1,,15,0
2018,113260064,100233672,0,,,"",,,,
2018,113230335,100206335,0,,,"",,,,
2018,113264982,100231746,1,5,21,"M",1,,21,0
2018,113233144,100206388,0,,,"",,,,
2018,113233154,100206411,0,,,"",,,,
2018,113230430,100206427,1,5,24,"M",1,,24,0
2018,113260085,100233693,1,5,55,"M",1,,55,0
2018,113230562,100206546,0,,,"",,,,
2018,113233219,100201904,1,5,18,"M",1,,18,0
2018,113233220,100201904,2,5,18,"M",1,,18,0
2018,113230498,100201904,3,5,16,"M",1,,16,0
2018,113230533,100201931,1,5,31,"M",2,,31,0
2018,113230545,100206529,0,,,"",,,,
2018,113233404,100206710,1,5,29,"M",1,,29,0
2018,113233285,100201973,0,,,"",,,,
2018,113233344,100206636,0,,,"",,,,
2018,113230729,100206670,0,,,"",,,,
2018,113233400,100206701,0,,,"",,,,
2018,113233411,100202093,0,,,"",,,,
2018,113230786,100202103,0,,,"",,,,
2018,113233427,100206725,1,5,36,"M",1,,36,0
2018,113230797,100202116,1,5,17,"M",1,,17,0
2018,113230790,100202120,1,5,16,"F",1,,16,0
2018,113233434,100202120,3,5,16,"F",1,,16,0
2018,113230791,100202120,2,5,16,"F",1,,16,0
2018,113260109,100233710,0,,,"",,,,
2018,113231138,100207024,1,5,15,"M",1,,15,0
2018,113231155,100207034,1,5,27,"M",2,,27,0
2018,113233674,100206962,1,5,43,"F",1,,43,0
2018,113233723,100202316,1,5,25,"M",1,,25,0
2018,113233737,100207019,1,5,44,"F",1,,44,0
2018,113231159,100207037,2,5,23,"F",1,,23,0
2018,113231158,100207037,1,5,25,"M",1,,25,0
2018,113231176,100202360,1,5,15,"M",1,,15,0
2018,113231178,100202360,2,5,16,"M",2,,16,0
2018,113233807,100207067,1,5,35,"M",1,,35,0
2018,113233808,100207067,2,5,17,"M",1,,17,0
2018,113231224,100202391,0,,,"",,,,
2018,113231309,100207168,1,5,23,"F",3,,23,0
2018,113231310,100207168,2,5,24,"M",1,,24,0
2018,113231262,100207110,1,5,7,"M",1,,7,0
2018,113233910,100202449,0,,,"",,,,
2018,113231368,100207209,1,5,22,"M",1,,22,0
2018,113231374,100207220,0,,,"",,,,
2018,113233989,100207238,0,,,"",,,,
2018,113231416,100207245,2,5,16,"M",2,,16,0
2018,113231414,100207245,1,5,25,"M",1,,25,0
2018,113231430,100207257,0,,,"",,,,
2018,113234001,100207264,0,,,"",,,,
2018,113234072,100207343,1,5,18,"F",1,,18,0
2018,113231479,100207315,1,5,34,"F",1,,34,0
2018,113234050,100207319,1,5,34,"F",1,,34,0
2018,113234085,100202590,0,,,"",,,,
2018,113231571,100202618,0,,,"",,,,
2018,113231582,100202634,0,,,"",,,,
2018,113231596,100207412,2,5,13,"F",1,,13,0
2018,113231594,100207412,1,5,14,"M",1,,14,0
2018,113234149,100207414,1,5,26,"M",1,,26,0
2018,113231627,100207669,1,5,15,"M",1,,15,0
2018,113234194,100207683,1,5,19,"M",1,,19,0
2018,113231646,100207683,2,5,17,"M",1,,17,0
2018,113231672,100207469,1,5,39,"M",1,,39,0
2018,113234237,100207716,0,,,"",,,,
2018,113231698,100207719,0,,,"",,,,
2018,113231707,100207496,1,5,24,"F",1,,24,0
2018,113231746,100207756,1,5,23,"M",2,,23,0
2018,113231777,100207558,1,5,58,"M",1,,58,0
2018,113234335,100207593,2,4,,"U",0,,,
2018,113231834,100207803,2,5,36,"F",1,,36,0
2018,113231857,100207632,1,5,12,"M",1,,12,0
2018,113231902,100207666,1,5,17,"M",1,,17,0
2018,113231904,100207666,2,5,15,"F",1,,15,0
2018,113234400,100207858,2,5,13,"M",1,,13,0
2018,113236927,100207867,2,4,,"U",0,,,
2018,113236950,100212696,4,4,,"U",0,,,
2018,113237020,100212751,2,4,,"U",0,,,
2018,113237042,100212776,1,4,,"U",0,,,
2018,113237071,100212806,2,4,,"U",0,,,
2018,113237092,100207971,2,5,17,"M",2,,17,0
2018,113237184,100212885,0,,,"",,,,
2018,113237205,100212902,1,5,27,"F",1,,27,0
2018,113237227,100208049,1,5,20,"M",1,,20,0
2018,113260128,100231782,1,5,26,"M",1,,26,0
2018,113260141,100233728,1,5,64,"M",1,,64,0
2018,113260184,100231817,0,,,"",,,,
2018,113265125,100233797,1,5,39,"F",0,,39,0
2018,113265080,100233761,0,,,"",,,,
2018,113260238,100233810,0,,,"",,,,
2018,113260244,100231880,1,5,33,"M",1,,33,0
2018,113265149,100233815,1,5,22,"F",2,,22,0
2018,113260262,100231891,2,5,38,"M",1,,38,0
2018,113265179,100233845,0,,,"",,,,
2018,113265188,100233851,1,5,36,"M",1,,36,0
2018,113265189,100233851,2,5,34,"F",1,,34,0
2018,113260293,100233863,0,,,"",,,,
2018,113260307,100233865,1,5,39,"F",1,,39,0
2018,113265206,100233865,3,5,35,"M",1,,35,0
2018,113260318,100231938,1,5,17,"M",1,,17,0
2018,113260372,100231987,1,5,25,"M",1,,25,0
2018,113265281,100233951,3,5,16,"M",1,,16,0
2018,113265305,100233972,1,5,18,"M",1,,18,0
2018,113265326,100233989,1,5,26,"M",1,,26,0
2018,113265345,100232060,1,5,27,"M",2,,27,0
2018,113260491,100234020,1,5,43,"M",1,,43,0
2018,113260636,100234163,1,5,28,"M",1,,28,0
2018,113260579,100232156,1,5,42,"M",2,,42,0
2018,113265497,100234136,0,,,"",,,,
2018,113260660,100234183,0,,,"",,,,
2018,113265589,100234220,0,,,"",,,,
2018,113265628,100234257,0,,,"",,,,
2018,113260751,100234263,0,,,"",,,,
2018,113265636,100234267,0,,,"",,,,
2018,113265639,100232319,1,4,,"U",0,,,
2018,113237753,100208365,1,4,,"M",2,,,
2018,113265661,100232339,1,5,20,"M",1,,20,0
2018,113237853,100208421,0,,,"",,,,
2018,113260806,100234295,2,4,,"U",0,,,
2018,113237860,100213468,2,5,16,"M",1,,16,0
2018,113260827,100232381,2,5,20,"M",1,,20,0
2018,113237879,100213486,0,,,"",,,,
2018,113235104,100213510,1,4,,"U",0,,,
2018,113237931,100213527,2,5,26,"F",1,,26,0
2018,113235119,100213533,1,4,,"U",0,,,
2018,113237940,100213538,2,5,35,"M",1,,35,0
2018,113235135,100213547,1,4,,"M",0,,,
2018,113235145,100213555,2,4,,"U",0,,,
2018,113238009,100208518,0,,,"",,,,
2018,113235169,100208510,1,5,27,"M",1,,27,0
2018,113238021,100213603,1,5,34,"M",1,,34,0
2018,113238032,100208540,2,5,46,"M",1,,46,0
2018,113238035,100208540,1,5,27,"F",1,,27,0
2018,113235269,100213681,1,5,34,"M",1,,34,0
2018,113238161,100208595,1,5,12,"M",1,,12,0
2018,113238204,100208631,0,,,"",,,,
2018,113260942,100234421,1,5,17,"M",1,,17,0
2018,113260944,100234421,2,5,18,"M",1,,18,0
2018,113238195,100213714,0,,,"",,,,
2018,113238226,100213737,1,5,21,"M",1,,21,0
2018,113235340,100213748,0,,,"",,,,
2018,113235346,100213755,1,5,23,"M",1,,23,0
2018,113238261,100208654,1,5,28,"F",1,,28,0
2018,113238309,100213811,3,5,31,"M",2,,31,0
2018,113238308,100213811,2,5,33,"M",2,,33,0
2018,113238305,100213811,4,5,31,"M",2,,31,0
2018,113235393,100213817,1,5,27,"M",1,,27,0
2018,113235423,100213845,0,,,"",,,,
2018,113238361,100208724,0,,,"",,,,
2018,113235445,100213855,2,5,17,"M",1,,17,0
2018,113238373,100213857,1,5,36,"M",1,,36,0
2018,113235476,100208762,0,,,"",,,,
2018,113238596,100214052,0,,,"",,,,
2018,113235660,100208908,3,5,19,"F",1,,19,0
2018,113235662,100208908,1,5,19,"M",1,,19,0
