"DATA_YEAR","VICTIM_ID","INCIDENT_ID","VICTIM_SEQ_NUM","VICTIM_TYPE_ID","ASSIGNMENT_TYPE_ID","ACTIVITY_TYPE_ID","OUTSIDE_AGENCY_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_STATUS_CODE","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2018,111378564,101503655,1,4,,,,5,23,"M",1,1,"N",23,0
2018,111378568,101508792,1,4,,,,5,62,"F",1,3,"R",62,0
2018,111388465,101503665,1,4,,,,5,20,"M",1,1,"R",20,0
2018,111388471,101503670,1,4,,,,5,21,"F",0,3,"R",21,0
2018,111388481,101503682,1,4,,,,5,37,"M",1,3,"R",37,0
2018,111388483,101503682,2,4,,,,5,42,"M",1,3,"R",42,0
2018,111383238,101513620,1,8,,,,,,"",,,"",,
2018,111378607,101513633,1,8,,,,,,"",,,"",,
2018,109891041,100203461,1,4,,,,5,33,"F",1,2,"R",33,0
2018,109890931,100203378,1,4,,,,5,26,"M",1,2,"R",26,0
2018,109895291,100198667,1,8,,,,,,"",,,"",,
2018,109891048,100203466,1,1,,,,,,"",,,"",,
2018,109895517,100198873,1,4,,,,5,60,"M",1,2,"R",60,0
2018,109895710,100203771,1,4,,,,5,13,"M",1,1,"R",13,0
2018,109891441,100203771,2,4,,,,5,12,"M",1,2,"R",12,0
2018,109895718,100199030,2,4,,,,5,46,"M",1,2,"R",46,0
2018,109891412,100203749,1,1,,,,,,"",,,"",,
2018,109895704,100199022,1,4,,,,5,18,"M",2,2,"R",18,0
2018,109895717,100199030,1,4,,,,5,67,"M",1,2,"R",67,0
2018,109895732,100199042,1,1,,,,,,"",,,"",,
2018,109895745,100199048,1,4,,,,5,26,"M",2,2,"R",26,0
2018,109895762,100203803,1,8,,,,,,"",,,"",,
2018,109891497,100203831,1,4,,,,5,22,"F",1,1,"R",22,0
2018,109895811,100203845,1,1,,,,,,"",,,"",,
2018,109891602,100203917,1,1,,,,,,"",,,"",,
2018,109895891,100199176,2,1,,,,,,"",,,"",,
2018,109891566,100203884,1,8,,,,,,"",,,"",,
2018,109895911,100199197,1,4,,,,5,29,"F",1,2,"R",29,0
2018,109891606,100199176,1,8,,,,,,"",,,"",,
2018,109891624,100199191,9,1,,,,,,"",,,"",,
2018,109895969,100199254,1,8,,,,,,"",,,"",,
2018,109895985,100203972,1,4,,,,5,61,"M",1,2,"N",61,0
2018,109891668,100199277,1,4,,,,5,42,"F",1,2,"R",42,0
2018,109896019,100199294,1,4,,,,5,17,"F",1,2,"R",17,0
2018,109896033,100199310,1,8,,,,,,"",,,"",,
2018,109896040,100199317,1,4,,,,5,41,"M",1,2,"R",41,0
2018,109896067,100199340,1,4,,,,5,29,"F",1,1,"N",29,0
2018,109896072,100199344,1,8,,,,,,"",,,"",,
2018,109896084,100199356,1,4,,,,5,76,"F",1,2,"R",76,0
2018,109896097,100199369,1,8,,,,,,"",,,"",,
2018,109891716,100204015,1,4,,,,5,39,"F",1,2,"R",39,0
2018,109896132,100199395,1,1,,,,,,"",,,"",,
2018,109891727,100204030,1,4,,,,5,88,"M",1,2,"R",88,0
2018,109896173,100199429,1,4,,,,5,48,"M",1,2,"N",48,0
2018,109896187,100199442,1,1,,,,,,"",,,"",,
2018,109896203,100199455,1,1,,,,,,"",,,"",,
2018,109896221,100199473,1,1,,,,,,"",,,"",,
2018,109896228,100199481,1,1,,,,,,"",,,"",,
2018,109891746,100204047,1,4,,,,5,32,"M",1,2,"N",32,0
2018,109896235,100199488,1,1,,,,,,"",,,"",,
2018,109896291,100204104,1,4,,,,5,54,"M",1,2,"N",54,0
2018,109891837,100204122,1,1,,,,,,"",,,"",,
2018,109896356,100199591,1,1,,,,,,"",,,"",,
2018,109891967,100199698,1,4,,,,5,31,"F",1,2,"R",31,0
2018,109896364,100199598,1,1,,,,,,"",,,"",,
2018,109896453,100199665,1,4,,,,5,53,"M",1,1,"R",53,0
2018,109905892,100208512,1,4,,,,5,19,"F",1,2,"R",19,0
2018,109905900,100208516,1,1,,,,,,"",,,"",,
2018,109902042,100208538,1,1,,,,,,"",,,"",,
2018,109906302,100208862,1,8,,,,,,"",,,"",,
2018,109902895,100214372,1,1,,,,,,"",,,"",,
2018,109906040,100208642,1,1,,,,,,"",,,"",,
2018,109902211,100213752,1,1,,,,,,"",,,"",,
2018,109902128,100213671,1,4,,,,5,38,"M",2,3,"R",38,0
2018,109902228,100208652,1,4,,,,5,38,"F",1,2,"R",38,0
2018,109906057,100213775,1,4,,,,5,49,"M",1,2,"R",49,0
2018,109906083,100208682,1,8,,,,,,"",,,"",,
2018,109906092,100208691,1,4,,,,5,37,"F",1,2,"R",37,0
2018,109902311,100208705,1,4,,,,5,36,"F",1,2,"N",36,0
2018,109906137,100208731,1,8,,,,,,"",,,"",,
2018,109906148,100208744,1,4,,,,5,18,"F",1,2,"R",18,0
2018,109902347,100208750,1,8,,,,,,"",,,"",,
2018,109902365,100213887,1,8,,,,,,"",,,"",,
2018,109902948,100209185,1,8,,,,,,"",,,"",,
2018,109906319,100214012,2,8,,,,,,"",,,"",,
2018,109906317,100214012,1,4,,,,5,30,"F",1,2,"R",30,0
2018,109906331,100208882,1,4,,,,5,28,"M",1,2,"R",28,0
2018,109902527,100214038,1,8,,,,,,"",,,"",,
2018,109902540,100208923,1,4,,,,5,39,"F",1,2,"R",39,0
2018,109902543,100214053,2,4,,,,5,33,"M",1,2,"R",33,0
2018,109902544,100214053,1,4,,,,5,36,"M",1,1,"R",36,0
2018,109906393,100208935,1,4,,,,5,47,"M",1,2,"R",47,0
2018,109902606,100208962,1,8,,,,,,"",,,"",,
2018,109902746,100214231,1,4,,,,5,34,"F",1,2,"R",34,0
2018,109902790,100214266,1,4,,,,5,24,"M",1,2,"R",24,0
2018,109906923,100209397,1,4,,,,5,36,"M",4,3,"R",36,0
2018,109903083,100209278,1,8,,,,,,"",,,"",,
2018,109906832,100209322,1,4,,,,5,61,"F",1,2,"R",61,0
2018,109906727,100214470,1,4,,,,5,57,"M",1,2,"R",57,0
2018,109906891,100209374,1,4,,,,5,34,"M",1,1,"R",34,0
2018,109903032,100214497,1,4,,,,5,14,"F",1,2,"R",14,0
2018,109906933,100209408,1,1,,,,,,"",,,"",,
2018,109906991,100209466,1,4,,,,5,53,"F",1,2,"R",53,0
2018,109903325,100209466,4,1,,,,,,"",,,"",,
2018,109906993,100209466,3,1,,,,,,"",,,"",,
2018,109906992,100209466,2,4,,,,5,63,"M",1,2,"R",63,0
2018,109903363,100209499,1,4,,,,5,74,"F",1,2,"",74,0
2018,109907037,100209499,2,4,,,,5,96,"F",1,2,"",96,0
2018,109907043,100209509,1,1,,,,,,"",,,"",,
2018,109907050,100209514,1,4,,,,5,42,"M",1,2,"R",42,0
2018,109907055,100214817,1,4,,,,5,37,"M",1,2,"N",37,0
2018,109907064,100209525,1,4,,,,5,79,"M",1,2,"R",79,0
2018,109903414,100209535,2,4,,,,5,23,"M",2,2,"N",23,0
2018,109907091,100209551,1,8,,,,,,"",,,"",,
2018,109903452,100214880,1,8,,,,,,"",,,"",,
2018,109903464,100209574,2,4,,,,5,35,"F",1,2,"R",35,0
2018,109923927,100227213,1,4,,,,5,32,"F",1,2,"R",32,0
2018,109923977,100230574,1,4,,,,5,21,"M",1,2,"R",21,0
2018,109925117,100225890,1,4,,,,5,32,"M",1,2,"R",32,0
2018,109922372,100229249,1,1,,,,,,"",,,"",,
2018,109922661,100229494,1,4,,,,5,68,"M",1,2,"R",68,0
2018,109922700,100226007,1,4,,,,5,14,"M",1,2,"R",14,0
2018,109922701,100226007,2,4,,,,5,14,"M",1,2,"R",14,0
2018,109922769,100229586,1,4,,,,5,48,"M",1,2,"R",48,0
2018,109922783,100229598,2,4,,,,5,41,"M",1,2,"R",41,0
2018,109925337,100229598,1,4,,,,5,38,"F",1,2,"R",38,0
2018,109922793,100229606,1,4,,,,5,68,"F",1,2,"R",68,0
2018,109925389,100226154,1,4,,,,5,65,"M",1,3,"R",65,0
2018,109922838,100229644,1,4,,,,5,26,"M",1,2,"R",26,0
2018,109925722,100226378,2,4,,,,5,40,"F",1,2,"R",40,0
2018,109914963,100226342,4,2,,,,,,"",,,"",,
2018,109914961,100226342,2,2,,,,,,"",,,"",,
2018,109914960,100226342,1,2,,,,,,"",,,"",,
2018,109914962,100226342,3,2,,,,,,"",,,"",,
2018,109925677,100229781,3,2,,,,,,"",,,"",,
2018,109925676,100229781,2,2,,,,,,"",,,"",,
2018,109925675,100229781,1,2,,,,,,"",,,"",,
2018,109923054,100229781,4,2,,,,,,"",,,"",,
2018,109923373,100230026,1,4,,,,5,64,"F",1,2,"R",64,0
2018,109923376,100230029,1,8,,,,,,"",,,"",,
2018,109923412,100230053,1,1,,,,,,"",,,"",,
2018,109925720,100226378,1,4,,,,5,42,"M",1,2,"R",42,0
2018,109923105,100229811,1,4,,,,5,44,"M",1,2,"R",44,0
2018,109925781,100226419,1,2,,,,,,"",,,"",,
2018,109925798,100229846,1,4,,,,5,48,"F",1,2,"R",48,0
2018,109925805,100226443,1,4,,,,5,30,"M",1,2,"R",30,0
2018,109923177,100229859,1,4,,,,5,57,"M",1,2,"N",57,0
2018,109923185,100229868,6,8,,,,,,"",,,"",,
2018,109923219,100229898,1,8,,,,,,"",,,"",,
2018,109923253,100226526,1,8,,,,,,"",,,"",,
2018,109914975,100229932,1,4,,,,5,63,"M",1,1,"R",63,0
2018,109925919,100226553,1,4,,,,5,40,"F",1,2,"R",40,0
2018,109923280,100229944,1,4,,,,5,60,"M",1,2,"R",60,0
2018,109925939,100229948,1,4,,,,5,53,"M",1,2,"R",53,0
2018,109923299,100229963,1,4,,,,5,4,"M",1,2,"R",4,0
2018,109923645,100230281,1,1,,,,,,"",,,"",,
2018,109923700,100230333,1,4,,,,5,36,"F",1,2,"R",36,0
2018,109926117,100226729,1,4,,,,5,65,"F",1,2,"N",65,0
2018,109926124,100226733,1,4,,,,5,43,"M",1,2,"R",43,0
2018,109923437,100230081,1,4,,,,5,60,"F",1,2,"R",60,0
2018,109926171,100230118,1,1,,,,,,"",,,"",,
2018,109923473,100230120,1,4,,,,5,37,"M",1,2,"R",37,0
2018,109926183,100226774,2,1,,,,,,"",,,"",,
2018,109926182,100226774,1,4,,,,5,37,"F",1,2,"R",37,0
2018,109926209,100230143,1,4,,,,5,24,"F",1,2,"R",24,0
2018,109926219,100226810,1,8,,,,,,"",,,"",,
2018,109923553,100230189,1,1,,,,,,"",,,"",,
2018,109926296,100226874,1,4,,,,5,40,"F",1,2,"R",40,0
2018,109923564,100230200,1,4,,,,5,41,"F",1,2,"R",41,0
2018,109923577,100230214,1,4,,,,5,37,"M",1,1,"R",37,0
2018,109923601,100230235,1,4,,,,5,65,"M",1,2,"R",65,0
2018,109926349,100230239,1,1,,,,,,"",,,"",,
2018,109923614,100230247,1,4,,,,5,41,"F",1,2,"R",41,0
2018,109923620,100230255,1,8,,,,,,"",,,"",,
2018,109923711,100230346,1,1,,,,,,"",,,"",,
2018,109926526,100227083,1,4,,,,5,81,"M",1,1,"R",81,0
2018,109926451,100230355,1,8,,,,,,"",,,"",,
2018,109923795,100230408,2,4,,,,5,19,"F",1,2,"N",19,0
2018,109923791,100230408,1,4,,,,5,17,"F",1,2,"R",17,0
2018,109923868,100230476,1,1,,,,,,"",,,"",,
2018,109923871,100230479,1,8,,,,,,"",,,"",,
2018,109926623,100230485,1,1,,,,,,"",,,"",,
2018,109926630,100227171,1,8,,,,,,"",,,"",,
2018,109923899,100230505,1,4,,,,5,14,"F",1,1,"R",14,0
2018,123168035,111719764,1,2,,,,,,"",,,"",,
2018,123172337,111719811,2,4,,,,5,14,"M",1,2,"R",14,0
2018,123172335,111719811,1,4,,,,5,14,"M",1,2,"R",14,0
2018,123172344,111719817,1,4,,,,5,72,"M",1,2,"R",72,0
2018,109928271,100231726,1,4,,,,5,76,"M",1,2,"R",76,0
2018,109928274,100233664,1,4,,,,5,73,"M",1,2,"N",73,0
2018,109928317,100233701,1,4,,,,5,20,"F",3,2,"R",20,0
2018,109928318,100233701,2,4,,,,5,18,"F",3,2,"R",18,0
2018,109930554,100231937,1,8,,,,,,"",,,"",,
2018,109930410,100233752,1,4,,,,5,32,"M",1,2,"R",32,0
2018,109928394,100233767,1,4,,,,5,47,"M",1,3,"R",47,0
2018,109930439,100231833,1,4,,,,5,30,"F",1,2,"R",30,0
2018,109928473,100231904,1,4,,,,5,13,"F",1,2,"R",13,0
2018,109930517,100233844,1,8,,,,,,"",,,"",,
2018,109905743,100208373,1,4,,,,5,56,"M",1,3,"R",56,0
2018,109930565,100233883,2,8,,,,,,"",,,"",,
2018,109905764,100208390,1,8,,,,,,"",,,"",,
2018,109901856,100213447,1,1,,,,,,"",,,"",,
2018,109930566,100233883,1,4,,,,5,20,"F",1,2,"R",20,0
2018,109898234,100201285,1,4,,,,5,58,"M",1,1,"R",58,0
2018,109893571,100205678,1,4,,,,5,32,"F",1,1,"R",32,0
2018,109928530,100233894,1,4,,,,5,26,"F",1,2,"R",26,0
2018,109928528,100233894,2,3,,,,,,"",,,"",,
2018,109898052,100205584,1,1,,,,,,"",,,"",,
2018,109898319,100205817,1,4,,,,5,53,"F",1,2,"R",53,0
2018,109898275,100201322,1,4,,,,5,60,"M",1,2,"R",60,0
2018,109898391,100205897,1,1,,,,,,"",,,"",,
2018,109898334,100201371,1,1,,,,,,"",,,"",,
2018,109898341,100201378,1,1,,,,,,"",,,"",,
2018,109898349,100205840,1,4,,,,5,55,"F",1,2,"R",55,0
2018,109893767,100201401,1,4,,,,5,27,"M",1,2,"U",27,0
2018,109893781,100201407,1,4,,,,5,27,"M",1,2,"R",27,0
2018,109893802,100201421,1,4,,,,5,18,"F",1,2,"",18,0
2018,109898421,100205922,1,4,,,,5,39,"M",1,2,"R",39,0
2018,109893895,100201480,1,8,,,,,,"",,,"",,
2018,109898484,100201518,2,4,,,,5,29,"F",1,2,"R",29,0
2018,109894001,100201554,1,8,,,,,,"",,,"",,
2018,109894020,100206053,1,8,,,,,,"",,,"",,
2018,109930580,100233899,1,4,,,,5,31,"F",1,2,"R",31,0
2018,109898630,100206143,5,8,,,,,,"",,,"",,
2018,109898623,100206143,1,4,,,,5,2,"F",1,2,"R",2,0
2018,109898625,100206143,2,4,,,,5,6,"F",1,2,"R",6,0
2018,109894121,100206143,4,4,,,,5,8,"M",1,2,"R",8,0
2018,109898628,100206143,3,4,,,,5,9,"M",1,2,"R",9,0
2018,109898689,100201701,1,4,,,,5,64,"F",1,2,"N",64,0
2018,109894324,100201799,1,4,,,,5,55,"F",1,2,"R",55,0
2018,109928606,100233957,1,8,,,,,,"",,,"",,
2018,109930641,100232030,1,8,,,,,,"",,,"",,
2018,109928631,100233979,1,4,,,,5,30,"F",1,2,"R",30,0
2018,109898874,100206400,1,4,,,,5,51,"M",1,2,"R",51,0
2018,109894512,100206479,1,8,,,,,,"",,,"",,
2018,109894459,100206423,1,1,,,,,,"",,,"",,
2018,109899692,100206623,1,4,,,,5,48,"F",1,2,"R",48,0
2018,109930653,100232044,1,8,,,,,,"",,,"",,
2018,109894591,100201953,1,4,,,,5,43,"F",1,3,"R",43,0
2018,109898994,100201953,2,4,,,,5,50,"M",1,2,"R",50,0
2018,109899017,100201971,1,4,,,,5,38,"M",1,2,"R",38,0
2018,109899105,100206657,1,4,,,,5,33,"M",1,2,"R",33,0
2018,109928647,100233997,1,4,,,,5,15,"F",1,2,"R",15,0
2018,109899121,100202065,1,4,,,,5,59,"F",1,3,"N",59,0
2018,109899127,100202072,1,4,,,,5,43,"F",1,2,"R",43,0
2018,109899798,100202089,2,8,,,,,,"",,,"",,
2018,109899145,100202089,1,4,,,,5,29,"F",3,2,"R",29,0
2018,109899812,100202108,1,1,,,,,,"",,,"",,
2018,109899848,100206744,2,8,,,,,,"",,,"",,
2018,109899188,100206744,1,4,,,,5,35,"M",1,2,"N",35,0
2018,109930715,100232097,1,4,,,,5,27,"F",2,2,"R",27,0
2018,109904659,100202446,1,4,,,,5,48,"F",1,1,"R",48,0
2018,109899476,100202326,1,4,,,,5,44,"F",1,1,"R",44,0
2018,109930835,100232207,1,1,,,,,,"",,,"",,
2018,109900236,100207030,1,1,,,,,,"",,,"",,
2018,109900484,100207213,1,8,,,,,,"",,,"",,
2018,109899436,100202306,1,1,,,,,,"",,,"",,
2018,109930939,100232302,1,4,,,,5,39,"M",1,3,"R",39,0
2018,109930978,100232332,1,8,,,,,,"",,,"",,
2018,109900568,100202533,1,1,,,,,,"",,,"",,
2018,109900781,100207691,1,1,,,,,,"",,,"",,
2018,109900468,100202481,1,4,,,,5,39,"M",1,2,"R",39,0
2018,109904714,100202485,1,8,,,,,,"",,,"",,
2018,109904842,100207352,1,1,,,,,,"",,,"",,
2018,109900679,100207375,1,4,,,,5,23,"F",1,2,"R",23,0
2018,109900684,100207380,1,8,,,,,,"",,,"",,
2018,109900714,100207405,1,4,,,,5,58,"F",1,2,"R",58,0
2018,109900752,100207670,1,4,,,,5,60,"M",1,1,"R",60,0
2018,109904982,100207709,1,4,,,,5,31,"F",1,2,"R",31,0
2018,109930871,100234188,1,4,,,,5,44,"F",1,3,"R",44,0
2018,109930882,100234197,1,4,,,,5,27,"M",1,2,"R",27,0
2018,109930907,100232269,1,4,,,,5,33,"M",1,2,"R",33,0
2018,109900877,100207759,1,4,,,,5,45,"M",1,2,"R",45,0
2018,109905040,100207541,1,4,,,,5,46,"F",1,2,"R",46,0
2018,109905059,100207771,1,8,,,,,,"",,,"",,
2018,109905072,100207787,1,4,,,,5,43,"M",2,2,"N",43,0
2018,109900934,100207592,1,4,,,,5,8,"M",1,2,"R",8,0
2018,109900945,100207599,10,1,,,,,,"",,,"",,
2018,109900940,100207599,1,4,,,,5,62,"M",1,2,"N",62,0
2018,109900942,100207599,2,4,,,,5,25,"M",1,2,"R",25,0
2018,109905098,100207809,1,4,,,,5,39,"M",1,2,"U",39,0
2018,109900998,100207648,1,4,,,,4,,"U",0,3,"U",,
2018,109905131,100207843,1,8,,,,,,"",,,"",,
2018,109905159,100207868,1,8,,,,,,"",,,"",,
2018,109905203,100212716,1,4,,,,5,16,"M",1,1,"R",16,0
2018,109905210,100207907,1,4,,,,5,43,"F",1,2,"R",43,0
2018,109901106,100207925,1,4,,,,5,37,"F",1,2,"R",37,0
2018,109901141,100212778,1,4,,,,5,16,"M",1,2,"R",16,0
2018,109905258,100212781,2,4,,,,5,79,"F",1,2,"R",79,0
2018,109905257,100212781,1,4,,,,5,85,"M",1,,"R",85,0
2018,109905264,100207953,1,4,,,,5,49,"M",1,2,"R",49,0
2018,109905277,100207965,1,8,,,,,,"",,,"",,
2018,109905290,100207978,1,1,,,,,,"",,,"",,
2018,109905298,100207982,1,4,,,,5,5,"M",1,2,"N",5,0
2018,109905350,100208035,1,8,,,,,,"",,,"",,
2018,109901282,100208039,1,4,,,,5,26,"M",1,2,"R",26,0
2018,109928911,100232288,1,4,,,,5,54,"F",1,2,"R",54,0
2018,109928918,100234241,1,8,,,,,,"",,,"",,
2018,109928981,100232359,1,1,,,,,,"",,,"",,
2018,109905791,100208416,1,4,,,,5,13,"F",1,3,"N",13,0
2018,109905797,100213462,1,4,,,,5,35,"F",1,3,"R",35,0
2018,109905802,100208426,1,4,,,,5,14,"M",1,2,"R",14,0
2018,109901897,100213485,1,4,,,,5,69,"M",1,2,"R",69,0
2018,109901926,100213511,1,4,,,,5,22,"F",1,1,"R",22,0
2018,109902126,100213670,1,8,,,,,,"",,,"",,
2018,109905911,100208532,1,4,,,,5,64,"F",1,2,"R",64,0
2018,109905989,100213695,1,4,,,,5,24,"F",1,2,"R",24,0
2018,109902164,100208615,3,8,,,,,,"",,,"",,
2018,109906020,100208626,1,1,,,,,,"",,,"",,
2018,109902184,100213725,1,4,,,,5,23,"M",1,2,"N",23,0
2018,109906034,100208640,1,1,,,,,,"",,,"",,
2018,109906043,100208643,1,1,,,,,,"",,,"",,
2018,109902219,100208649,2,4,,,,5,37,"F",1,1,"R",37,0
2018,109906049,100208649,1,4,,,,5,56,"F",1,1,"R",56,0
2018,109902280,100208680,1,8,,,,,,"",,,"",,
2018,109902286,100208684,1,4,,,,5,59,"M",1,2,"R",59,0
2018,109906328,100208880,1,4,,,,5,52,"F",1,2,"R",52,0
2018,109906126,100208720,1,8,,,,,,"",,,"",,
2018,109902330,100208736,2,4,,,,5,18,"F",1,1,"R",18,0
2018,109906143,100208736,3,4,,,,5,19,"F",1,1,"N",19,0
2018,109902344,100213865,1,4,,,,5,13,"M",1,1,"R",13,0
2018,109906152,100213865,3,4,,,,5,14,"F",1,1,"R",14,0
2018,109906151,100213865,2,4,,,,5,13,"M",1,1,"R",13,0
2018,109906159,100208748,1,8,,,,,,"",,,"",,
2018,109906177,100213891,1,4,,,,5,70,"F",1,3,"N",70,0
2018,109906362,100208911,1,4,,,,5,37,"F",1,2,"R",37,0
2018,109906228,100208808,1,4,,,,5,55,"F",1,2,"R",55,0
2018,109902425,100208814,1,4,,,,5,61,"M",1,2,"N",61,0
2018,109902440,100213956,1,4,,,,5,31,"F",1,2,"R",31,0
2018,109906257,100208828,1,8,,,,,,"",,,"",,
2018,109906278,100208841,1,8,,,,,,"",,,"",,
2018,109906296,100208856,1,4,,,,5,19,"M",1,2,"R",19,0
2018,109927429,100232895,1,4,,,,5,28,"F",1,2,"R",28,0
2018,109924583,100231099,1,1,,,,,,"",,,"",,
2018,109929722,100231214,1,4,,,,5,43,"M",1,2,"R",43,0
2018,109915079,100231216,1,4,,,,5,45,"M",1,2,"N",45,0
2018,109929740,100231225,1,8,,,,,,"",,,"",,
2018,109927571,100218054,1,8,,,,,,"",,,"",,
2018,109929761,100231245,1,8,,,,,,"",,,"",,
2018,109929794,100231266,1,8,,,,,,"",,,"",,
2018,109927622,100233084,1,4,,,,5,58,"M",1,3,"R",58,0
2018,109929821,100233088,2,4,,,,5,59,"M",1,2,"R",59,0
2018,109927628,100233088,1,4,,,,5,30,"F",1,2,"R",30,0
2018,109929838,100231302,3,4,,,,5,10,"M",1,2,"R",10,0
2018,109927643,100231302,1,4,,,,5,10,"M",1,2,"R",10,0
2018,109927642,100231302,4,4,,,,5,10,"M",1,3,"R",10,0
2018,109929839,100231302,2,4,,,,5,10,"M",1,2,"R",10,0
2018,109929846,100231308,1,8,,,,,,"",,,"",,
2018,109929854,100233120,1,4,,,,5,5,"F",1,2,"R",5,0
2018,109929860,100231321,1,4,,,,5,36,"F",1,2,"R",36,0
2018,109929878,100231334,1,1,,,,,,"",,,"",,
2018,109929896,100231347,2,4,,,,5,48,"M",1,2,"R",48,0
2018,109929903,100231353,2,4,,,,5,33,"F",1,2,"R",33,0
2018,109929907,100231356,1,8,,,,,,"",,,"",,
2018,109927736,100233184,2,4,,,,5,21,"M",1,2,"N",21,0
2018,109929940,100231385,1,1,,,,,,"",,,"",,
2018,109927777,100231398,2,4,,,,5,43,"F",1,2,"R",43,0
2018,109931623,100237886,1,1,,,,,,"",,,"",,
2018,109929983,100231422,1,4,,,,5,46,"M",1,,"R",46,0
2018,109930033,100231475,1,4,,,,5,25,"F",1,2,"R",25,0
2018,109927873,100231457,1,4,,,,5,15,"M",1,2,"R",15,0
2018,109930104,100231539,1,4,,,,5,56,"M",1,,"R",56,0
2018,109927898,100233326,1,4,,,,5,22,"F",1,2,"R",22,0
2018,109930080,100231521,1,4,,,,5,51,"F",1,,"R",51,0
2018,109930118,100231553,1,4,,,,5,27,"F",1,2,"R",27,0
2018,109928020,100233437,1,4,,,,5,43,"F",1,,"R",43,0
2018,109930142,100231573,1,8,,,,,,"",,,"",,
2018,109930219,100231638,1,4,,,,5,34,"F",1,2,"R",34,0
2018,109928148,100233552,1,4,,,,5,28,"F",1,2,"R",28,0
2018,109928158,100233563,2,4,,,,5,38,"M",1,2,"R",38,0
2018,109928163,100233563,1,4,,,,5,39,"F",1,2,"R",39,0
2018,109930231,100231651,1,4,,,,5,33,"M",1,2,"R",33,0
2018,109928176,100233575,1,1,,,,,,"",,,"",,
2018,109928175,100233575,2,8,,,,,,"",,,"",,
2018,109930237,100231656,1,1,,,,,,"",,,"",,
2018,109928214,100233612,1,4,,,,5,70,"M",1,2,"R",70,0
2018,109928219,100231682,1,4,,,,5,30,"M",1,1,"R",30,0
2018,109928220,100231682,2,4,,,,5,41,"M",1,1,"R",41,0
2018,109928218,100233613,1,4,,,,5,34,"M",1,2,"R",34,0
2018,109930283,100231696,1,4,,,,5,52,"F",1,2,"R",52,0
2018,109928233,100231699,1,4,,,,5,36,"F",1,2,"R",36,0
2018,109928239,100233630,1,4,,,,5,53,"M",1,2,"R",53,0
2018,109928252,100233645,2,4,,,,5,50,"M",1,2,"N",50,0
2018,109928251,100233645,1,8,,,,,,"",,,"",,
2018,109930313,100231725,1,4,,,,5,64,"M",1,3,"R",64,0
2018,109930340,100233686,1,8,,,,,,"",,,"",,
2018,109930343,100231752,1,4,,,,5,82,"F",1,2,"R",82,0
2018,109928333,100231777,1,8,,,,,,"",,,"",,
2018,109928337,100233722,1,4,,,,5,34,"M",1,2,"R",34,0
2018,109928409,100231842,1,4,,,,5,38,"F",1,2,"R",38,0
2018,109928420,100233793,1,8,,,,,,"",,,"",,
2018,109930473,100231864,1,4,,,,5,69,"M",1,2,"R",69,0
2018,109928449,100233819,1,4,,,,5,23,"F",1,2,"R",23,0
2018,109930536,100231922,1,8,,,,,,"",,,"",,
2018,109930559,100231942,1,8,,,,,,"",,,"",,
2018,109928518,100233882,1,8,,,,,,"",,,"",,
2018,109930602,100231996,1,1,,,,,,"",,,"",,
2018,109928586,100232003,2,4,,,,5,13,"F",1,2,"R",13,0
2018,109928584,100232003,1,4,,,,5,36,"F",1,2,"R",36,0
2018,109930657,100232048,1,4,,,,5,37,"M",1,2,"R",37,0
2018,109928646,100233994,2,4,,,,5,37,"F",1,2,"R",37,0
2018,109930663,100233994,1,4,,,,5,41,"M",1,2,"R",41,0
2018,109930682,100232064,1,4,,,,5,53,"M",1,2,"R",53,0
2018,109930747,100232129,1,4,,,,5,60,"F",1,2,"R",60,0
2018,109928728,100232129,3,8,,,,,,"",,,"",,
2018,109928727,100232129,2,4,,,,5,69,"M",1,3,"R",69,0
2018,109928788,100234125,1,4,,,,5,22,"F",1,2,"R",22,0
2018,109928836,100232209,1,4,,,,5,13,"M",1,2,"R",13,0
2018,109930856,100232223,1,4,,,,5,45,"M",1,2,"R",45,0
2018,109928865,100234186,1,4,,,,5,52,"M",1,2,"R",52,0
2018,109930876,100234192,1,4,,,,5,23,"F",1,2,"R",23,0
2018,109928872,100234199,1,4,,,,5,26,"M",1,2,"R",26,0
2018,109930910,100232273,1,8,,,,,,"",,,"",,
2018,109930925,100232285,1,4,,,,5,21,"F",1,2,"R",21,0
2018,109930969,100232325,1,1,,,,,,"",,,"",,
2018,109928960,100232346,1,1,,,,,,"",,,"",,
2018,109928975,100234290,1,4,,,,5,29,"M",1,2,"R",29,0
2018,109928990,100232367,1,4,,,,5,23,"M",1,2,"R",23,0
2018,109929006,100234319,1,1,,,,,,"",,,"",,
2018,109931042,100234336,1,8,,,,,,"",,,"",,
2018,109931071,100232418,1,1,,,,,,"",,,"",,
2018,109931180,100232501,1,4,,,,5,38,"M",1,1,"R",38,0
2018,109931378,100232664,1,4,,,,5,31,"F",1,2,"R",31,0
2018,109931212,100232521,1,8,,,,,,"",,,"",,
2018,109931321,100232620,1,4,,,,5,48,"M",1,2,"N",48,0
2018,109931334,100234587,1,4,,,,5,67,"M",1,2,"N",67,0
2018,109929323,100234596,1,1,,,,,,"",,,"",,
2018,109931380,100232664,2,4,,,,5,44,"F",1,2,"R",44,0
